,start_time,away_team,away_team_score,home_team,home_team_score,players
0,2014-10-28 20:00:00,ORLANDO MAGIC,84,NEW ORLEANS PELICANS,101,"[{'slug': 'davisan02', 'name': 'Anthony Davis', 'team': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'location': <Location.HOME: 'HOME'>, 'opponent': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'outcome': <Outcome.WIN: 'WIN'>, 'seconds_played': 2180, 'made_field_goals': 10, 'attempted_field_goals': 22, 'made_three_point_field_goals': 0, 'attempted_three_point_field_goals': 0, 'made_free_throws': 6, 'attempted_free_throws': 9, 'offensive_rebounds': 9, 'defensive_rebounds': 8, 'assists': 2, 'steals': 3, 'blocks': 9, 'turnovers': 0, 'personal_fouls': 1, 'game_score': 32.4}, {'slug': 'vucevni01', 'name': 'Nikola Vučević', 'team': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'location': <Location.AWAY: 'AWAY'>, 'opponent': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'outcome': <Outcome.LOSS: 'LOSS'>, 'seconds_played': 2103, 'made_field_goals': 7, 'attempted_field_goals': 15, 'made_three_point_field_goals': 0, 'attempted_three_point_field_goals': 0, 'made_free_throws': 1, 'attempted_free_throws': 2, 'offensive_rebounds': 5, 'defensive_rebounds': 18, 'assists': 1, 'steals': 1, 'blocks': 4, 'turnovers': 1, 'personal_fouls': 2, 'game_score': 18.5}, {'slug': 'asikom01', 'name': 'Ömer Aşık', 'team': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'location': <Location.HOME: 'HOME'>, 'opponent': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'outcome': <Outcome.WIN: 'WIN'>, 'seconds_played': 2010, 'made_field_goals': 7, 'attempted_field_goals': 10, 'made_three_point_field_goals': 0, 'attempted_three_point_field_goals': 0, 'made_free_throws': 0, 'attempted_free_throws': 3, 'offensive_rebounds': 7, 'defensive_rebounds': 10, 'assists': 2, 'steals': 0, 'blocks': 5, 'turnovers': 3, 'personal_fouls': 4, 'game_score': 16.8}, {'slug': 'harrito02', 'name': 'Tobias Harris', 'team': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'location': <Location.AWAY: 'AWAY'>, 'opponent': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'outcome': <Outcome.LOSS: 'LOSS'>, 'seconds_played': 2192, 'made_field_goals': 9, 'attempted_field_goals': 18, 'made_three_point_field_goals': 1, 'attempted_three_point_field_goals': 2, 'made_free_throws': 6, 'attempted_free_throws': 6, 'offensive_rebounds': 2, 'defensive_rebounds': 6, 'assists': 0, 'steals': 1, 'blocks': 0, 'turnovers': 4, 'personal_fouls': 2, 'game_score': 15.4}, {'slug': 'anderry01', 'name': 'Ryan Anderson', 'team': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'location': <Location.HOME: 'HOME'>, 'opponent': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'outcome': <Outcome.WIN: 'WIN'>, 'seconds_played': 1341, 'made_field_goals': 9, 'attempted_field_goals': 22, 'made_three_point_field_goals': 3, 'attempted_three_point_field_goals': 6, 'made_free_throws': 1, 'attempted_free_throws': 3, 'offensive_rebounds': 7, 'defensive_rebounds': 2, 'assists': 0, 'steals': 0, 'blocks': 0, 'turnovers': 0, 'personal_fouls': 2, 'game_score': 14.1}, {'slug': 'evansty01', 'name': 'Tyreke Evans', 'team': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'location': <Location.HOME: 'HOME'>, 'opponent': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'outcome': <Outcome.WIN: 'WIN'>, 'seconds_played': 2080, 'made_field_goals': 5, 'attempted_field_goals': 15, 'made_three_point_field_goals': 0, 'attempted_three_point_field_goals': 1, 'made_free_throws': 2, 'attempted_free_throws': 5, 'offensive_rebounds': 2, 'defensive_rebounds': 7, 'assists': 6, 'steals': 0, 'blocks': 0, 'turnovers': 0, 'personal_fouls': 0, 'game_score': 10.0}, {'slug': 'gordoaa01', 'name': 'Aaron Gordon', 'team': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'location': <Location.AWAY: 'AWAY'>, 'opponent': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'outcome': <Outcome.LOSS: 'LOSS'>, 'seconds_played': 1707, 'made_field_goals': 5, 'attempted_field_goals': 8, 'made_three_point_field_goals': 1, 'attempted_three_point_field_goals': 2, 'made_free_throws': 0, 'attempted_free_throws': 0, 'offensive_rebounds': 2, 'defensive_rebounds': 1, 'assists': 0, 'steals': 1, 'blocks': 1, 'turnovers': 3, 'personal_fouls': 3, 'game_score': 6.6}, {'slug': 'holidjr01', 'name': 'Jrue Holiday', 'team': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'location': <Location.HOME: 'HOME'>, 'opponent': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'outcome': <Outcome.WIN: 'WIN'>, 'seconds_played': 1622, 'made_field_goals': 4, 'attempted_field_goals': 11, 'made_three_point_field_goals': 0, 'attempted_three_point_field_goals': 3, 'made_free_throws': 0, 'attempted_free_throws': 0, 'offensive_rebounds': 0, 'defensive_rebounds': 2, 'assists': 4, 'steals': 3, 'blocks': 1, 'turnovers': 2, 'personal_fouls': 2, 'game_score': 6.2}, {'slug': 'riverau01', 'name': 'Austin Rivers', 'team': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'location': <Location.HOME: 'HOME'>, 'opponent': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'outcome': <Outcome.WIN: 'WIN'>, 'seconds_played': 1189, 'made_field_goals': 2, 'attempted_field_goals': 5, 'made_three_point_field_goals': 0, 'attempted_three_point_field_goals': 2, 'made_free_throws': 3, 'attempted_free_throws': 6, 'offensive_rebounds': 0, 'defensive_rebounds': 1, 'assists': 3, 'steals': 1, 'blocks': 0, 'turnovers': 0, 'personal_fouls': 1, 'game_score': 6.1}, {'slug': 'gordoer01', 'name': 'Eric Gordon', 'team': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'location': <Location.HOME: 'HOME'>, 'opponent': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'outcome': <Outcome.WIN: 'WIN'>, 'seconds_played': 1891, 'made_field_goals': 3, 'attempted_field_goals': 8, 'made_three_point_field_goals': 1, 'attempted_three_point_field_goals': 2, 'made_free_throws': 1, 'attempted_free_throws': 3, 'offensive_rebounds': 0, 'defensive_rebounds': 4, 'assists': 0, 'steals': 2, 'blocks': 2, 'turnovers': 3, 'personal_fouls': 1, 'game_score': 4.0}, {'slug': 'oquinky01', 'name': ""Kyle O'Quinn"", 'team': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'location': <Location.AWAY: 'AWAY'>, 'opponent': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'outcome': <Outcome.LOSS: 'LOSS'>, 'seconds_played': 1282, 'made_field_goals': 2, 'attempted_field_goals': 8, 'made_three_point_field_goals': 0, 'attempted_three_point_field_goals': 1, 'made_free_throws': 0, 'attempted_free_throws': 0, 'offensive_rebounds': 0, 'defensive_rebounds': 2, 'assists': 5, 'steals': 1, 'blocks': 3, 'turnovers': 1, 'personal_fouls': 4, 'game_score': 3.8}, {'slug': 'paytoel01', 'name': 'Elfrid Payton', 'team': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'location': <Location.AWAY: 'AWAY'>, 'opponent': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'outcome': <Outcome.LOSS: 'LOSS'>, 'seconds_played': 1846, 'made_field_goals': 2, 'attempted_field_goals': 8, 'made_three_point_field_goals': 0, 'attempted_three_point_field_goals': 0, 'made_free_throws': 0, 'attempted_free_throws': 0, 'offensive_rebounds': 3, 'defensive_rebounds': 2, 'assists': 7, 'steals': 1, 'blocks': 0, 'turnovers': 2, 'personal_fouls': 5, 'game_score': 3.8}, {'slug': 'dedmode01', 'name': 'Dewayne Dedmon', 'team': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'location': <Location.AWAY: 'AWAY'>, 'opponent': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'outcome': <Outcome.LOSS: 'LOSS'>, 'seconds_played': 494, 'made_field_goals': 1, 'attempted_field_goals': 2, 'made_three_point_field_goals': 0, 'attempted_three_point_field_goals': 0, 'made_free_throws': 1, 'attempted_free_throws': 2, 'offensive_rebounds': 2, 'defensive_rebounds': 1, 'assists': 0, 'steals': 0, 'blocks': 1, 'turnovers': 1, 'personal_fouls': 1, 'game_score': 2.6}, {'slug': 'marblde01', 'name': 'Devyn Marble', 'team': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'location': <Location.AWAY: 'AWAY'>, 'opponent': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'outcome': <Outcome.LOSS: 'LOSS'>, 'seconds_played': 179, 'made_field_goals': 2, 'attempted_field_goals': 2, 'made_three_point_field_goals': 0, 'attempted_three_point_field_goals': 0, 'made_free_throws': 0, 'attempted_free_throws': 2, 'offensive_rebounds': 0, 'defensive_rebounds': 1, 'assists': 0, 'steals': 0, 'blocks': 0, 'turnovers': 0, 'personal_fouls': 1, 'game_score': 2.5}, {'slug': 'fournev01', 'name': 'Evan Fournier', 'team': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'location': <Location.AWAY: 'AWAY'>, 'opponent': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'outcome': <Outcome.LOSS: 'LOSS'>, 'seconds_played': 1935, 'made_field_goals': 3, 'attempted_field_goals': 11, 'made_three_point_field_goals': 2, 'attempted_three_point_field_goals': 4, 'made_free_throws': 3, 'attempted_free_throws': 3, 'offensive_rebounds': 1, 'defensive_rebounds': 2, 'assists': 2, 'steals': 0, 'blocks': 0, 'turnovers': 4, 'personal_fouls': 2, 'game_score': 2.4}, {'slug': 'ajincal01', 'name': 'Alexis Ajinça', 'team': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'location': <Location.HOME: 'HOME'>, 'opponent': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'outcome': <Outcome.WIN: 'WIN'>, 'seconds_played': 149, 'made_field_goals': 1, 'attempted_field_goals': 1, 'made_three_point_field_goals': 0, 'attempted_three_point_field_goals': 0, 'made_free_throws': 0, 'attempted_free_throws': 0, 'offensive_rebounds': 0, 'defensive_rebounds': 0, 'assists': 0, 'steals': 0, 'blocks': 0, 'turnovers': 1, 'personal_fouls': 0, 'game_score': 0.7}, {'slug': 'salmojo01', 'name': 'John Salmons', 'team': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'location': <Location.HOME: 'HOME'>, 'opponent': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'outcome': <Outcome.WIN: 'WIN'>, 'seconds_played': 572, 'made_field_goals': 0, 'attempted_field_goals': 0, 'made_three_point_field_goals': 0, 'attempted_three_point_field_goals': 0, 'made_free_throws': 0, 'attempted_free_throws': 0, 'offensive_rebounds': 1, 'defensive_rebounds': 1, 'assists': 1, 'steals': 0, 'blocks': 0, 'turnovers': 0, 'personal_fouls': 3, 'game_score': 0.5}, {'slug': 'greenwi01', 'name': 'Willie Green', 'team': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'location': <Location.AWAY: 'AWAY'>, 'opponent': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'outcome': <Outcome.LOSS: 'LOSS'>, 'seconds_played': 247, 'made_field_goals': 0, 'attempted_field_goals': 1, 'made_three_point_field_goals': 0, 'attempted_three_point_field_goals': 0, 'made_free_throws': 0, 'attempted_free_throws': 0, 'offensive_rebounds': 1, 'defensive_rebounds': 1, 'assists': 0, 'steals': 0, 'blocks': 0, 'turnovers': 0, 'personal_fouls': 0, 'game_score': 0.3}, {'slug': 'gordobe01', 'name': 'Ben Gordon', 'team': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'location': <Location.AWAY: 'AWAY'>, 'opponent': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'outcome': <Outcome.LOSS: 'LOSS'>, 'seconds_played': 1381, 'made_field_goals': 1, 'attempted_field_goals': 8, 'made_three_point_field_goals': 0, 'attempted_three_point_field_goals': 2, 'made_free_throws': 3, 'attempted_free_throws': 4, 'offensive_rebounds': 0, 'defensive_rebounds': 4, 'assists': 1, 'steals': 0, 'blocks': 0, 'turnovers': 0, 'personal_fouls': 3, 'game_score': 0.1}, {'slug': 'babbilu01', 'name': 'Luke Babbitt', 'team': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'location': <Location.HOME: 'HOME'>, 'opponent': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'outcome': <Outcome.WIN: 'WIN'>, 'seconds_played': 149, 'made_field_goals': 0, 'attempted_field_goals': 0, 'made_three_point_field_goals': 0, 'attempted_three_point_field_goals': 0, 'made_free_throws': 0, 'attempted_free_throws': 0, 'offensive_rebounds': 0, 'defensive_rebounds': 0, 'assists': 0, 'steals': 0, 'blocks': 0, 'turnovers': 0, 'personal_fouls': 0, 'game_score': 0.0}, {'slug': 'witheje01', 'name': 'Jeff Withey', 'team': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'location': <Location.HOME: 'HOME'>, 'opponent': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'outcome': <Outcome.WIN: 'WIN'>, 'seconds_played': 149, 'made_field_goals': 0, 'attempted_field_goals': 1, 'made_three_point_field_goals': 0, 'attempted_three_point_field_goals': 0, 'made_free_throws': 0, 'attempted_free_throws': 0, 'offensive_rebounds': 0, 'defensive_rebounds': 1, 'assists': 0, 'steals': 0, 'blocks': 0, 'turnovers': 0, 'personal_fouls': 0, 'game_score': -0.4}, {'slug': 'fredeji01', 'name': 'Jimmer Fredette', 'team': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'location': <Location.HOME: 'HOME'>, 'opponent': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'outcome': <Outcome.WIN: 'WIN'>, 'seconds_played': 1068, 'made_field_goals': 0, 'attempted_field_goals': 6, 'made_three_point_field_goals': 0, 'attempted_three_point_field_goals': 3, 'made_free_throws': 2, 'attempted_free_throws': 2, 'offensive_rebounds': 0, 'defensive_rebounds': 0, 'assists': 2, 'steals': 1, 'blocks': 0, 'turnovers': 0, 'personal_fouls': 3, 'game_score': -1.0}, {'slug': 'ridnolu01', 'name': 'Luke Ridnour', 'team': <Team.ORLANDO_MAGIC: 'ORLANDO MAGIC'>, 'location': <Location.AWAY: 'AWAY'>, 'opponent': <Team.NEW_ORLEANS_PELICANS: 'NEW ORLEANS PELICANS'>, 'outcome': <Outcome.LOSS: 'LOSS'>, 'seconds_played': 1034, 'made_field_goals': 0, 'attempted_field_goals': 3, 'made_three_point_field_goals': 0, 'attempted_three_point_field_goals': 0, 'made_free_throws': 2, 'attempted_free_throws': 2, 'offensive_rebounds': 0, 'defensive_rebounds': 2, 'assists': 1, 'steals': 0, 'blocks': 0, 'turnovers': 2, 'personal_fouls': 2, 'game_score': -1.6}]"
